key,fare_amount
2015-01-27 13:08:24.0000002,9.863660333796041
2015-01-27 13:08:24.0000003,10.901917173626366
2011-10-08 11:53:44.0000002,5.148622089706864
2012-12-01 21:12:12.0000002,7.8597399060628215
2012-12-01 21:12:12.0000003,14.565746397838463
2012-12-01 21:12:12.0000005,10.080779689037367
2011-10-06 12:10:20.0000001,5.779666336849659
2011-10-06 12:10:20.0000003,48.538414222609916
2011-10-06 12:10:20.0000002,11.49587711410691
2014-02-18 15:22:20.0000002,7.129780606957378
2014-02-18 15:22:20.0000003,9.670262877724657
2014-02-18 15:22:20.0000001,17.031350230482204
2010-03-29 20:20:32.0000002,4.736275090797153
2010-03-29 20:20:32.0000001,7.026170145117719
2011-10-06 03:59:12.0000002,7.495485366707656
2011-10-06 03:59:12.0000001,11.136246498795863
2012-07-15 16:45:04.0000006,5.2581561976057
2012-07-15 16:45:04.0000002,9.090507073787538
2012-07-15 16:45:04.0000003,5.07185699896228
2012-07-15 16:45:04.0000004,5.174785984888875
2014-10-29 02:09:56.0000001,7.913688102573792
2014-06-14 13:39:00.00000010,9.157908427645879
2014-06-14 13:39:00.00000060,7.370855436668137
2014-06-14 13:39:00.00000087,8.17418723584225
2014-06-14 13:39:00.00000050,18.00996283530551
2014-06-14 13:39:00.0000003,6.814400552166761
2014-06-14 13:39:00.000000158,40.83297729614007
2014-06-14 13:39:00.00000015,26.597531002301434
2014-06-14 13:39:00.00000073,6.409095189555534
2014-06-14 13:39:00.00000077,16.241562430771395
2014-06-14 13:39:00.000000145,11.372334249571757
2014-06-14 13:39:00.00000079,6.2951267888078855
2014-06-14 13:39:00.000000121,5.79567973927375
2014-06-14 13:39:00.00000021,11.772433661758113
2014-06-14 13:39:00.0000005,8.367648490814776
2014-06-14 13:39:00.000000165,7.87972620920286
2014-06-14 13:39:00.000000184,6.573817107274929
2014-06-14 13:39:00.00000059,6.451637540709649
2014-06-14 13:39:00.00000070,8.365223844316029
2014-06-14 13:39:00.00000068,4.7239613182176985
2014-06-14 13:39:00.000000133,19.676551133351932
2014-06-14 13:39:00.000000128,10.52596841013675
2014-06-14 13:39:00.000000136,18.824667447800266
2014-06-14 13:39:00.00000017,10.54953766012457
2014-06-14 13:39:00.000000111,5.015909524409144
2014-06-14 13:39:00.000000115,11.703232734179487
2014-06-14 13:39:00.000000168,6.333103497342251
2014-06-14 13:39:00.00000031,7.105729010843465
2014-06-14 13:39:00.000000116,6.529914730326102
2014-06-14 13:39:00.00000051,5.833898194699328
2014-06-14 13:39:00.000000193,13.434478997434919
2014-06-14 13:39:00.000000132,13.45397457639416
2014-06-14 13:39:00.000000167,20.847195800184572
2014-06-14 13:39:00.00000044,5.895287844832812
2014-06-14 13:39:00.000000138,6.84466213080684
2014-06-14 13:39:00.00000066,16.033024644615093
2014-06-14 13:39:00.00000063,12.336807551050876
2014-06-14 13:39:00.000000154,10.637815877203604
2014-06-14 13:39:00.00000097,13.96263030020885
2014-06-14 13:39:00.00000067,13.831232813893255
2014-06-14 13:39:00.000000179,7.503245583392788
2014-06-14 13:39:00.00000092,10.659608245225675
2014-06-14 13:39:00.00000029,5.833898194699328
2014-06-14 13:39:00.000000177,6.058719941468683
2014-06-14 13:39:00.000000192,6.983306983838498
2014-06-14 13:39:00.000000181,6.230470723095156
2014-06-14 13:39:00.000000120,10.675307432095277
2014-06-14 13:39:00.0000008,5.194378274672117
2014-06-14 13:39:00.000000103,5.261537751907087
2014-06-14 13:39:00.00000049,17.71221891609371
2014-06-14 13:39:00.000000108,7.168844340782835
2014-06-14 13:39:00.00000072,5.810104147160306
2014-06-14 13:39:00.000000182,12.237121226515985
2014-06-14 13:39:00.00000061,6.986336493311303
2014-06-14 13:39:00.00000093,10.73502498539802
2014-06-14 13:39:00.000000170,12.237638733616734
2014-06-14 13:39:00.000000147,47.15340547608587
2014-06-14 13:39:00.000000140,6.0004117281086335
2014-06-14 13:39:00.000000159,5.492117073585782
2014-06-14 13:39:00.00000012,5.462166979789137
2014-06-14 13:39:00.00000025,6.4917901330732946
2014-06-14 13:39:00.000000156,6.2234965210936055
2014-06-14 13:39:00.000000152,7.154316282372462
2014-06-14 13:39:00.000000129,10.677519288879767
2014-06-14 13:39:00.000000119,18.749291029927157
2014-06-14 13:39:00.000000118,5.594233454104967
2014-06-14 13:39:00.00000076,5.261537751907087
2014-06-14 13:39:00.000000135,7.41640691011511
2014-06-14 13:39:00.00000023,18.911328596709517
2014-06-14 13:39:00.00000082,10.205708844268408
2014-06-14 13:39:00.000000125,11.395357473079352
2014-06-14 13:39:00.00000075,9.798196410897425
2014-06-14 13:39:00.000000124,7.393834580051874
2014-06-14 13:39:00.000000172,6.575694084773253
2014-06-14 13:39:00.00000024,14.625734436604278
2014-06-14 13:39:00.000000169,14.636630511216499
2014-06-14 13:39:00.00000052,11.262325942096178
2014-06-14 13:39:00.000000161,13.435841668116348
